username,user id,content,sentiment
hardknoxfirst,14027452,"Way to go #Teaparty! Harassing disabled guy results in Ohio Dem. Mary Jo Kilroy, announcing she's voting yes on #hcr. #p2 #tcot #gop",0
SgBz,21954033,#Christian Conservatism: The doctrine that God cares more abt my sex life than whether I die from lack of healthcare #p2 #pX #tcot #hcr,0
larrydhalstead,21430455,If YOU were SILENT about Bush creating the BIGGEST deficit EVER; SHUT THE HELL up about #HCR NOW #p2 #tcot #teaparty,0
Wary12,22250215,#michellemalkin #conservative STALKS children who support #hcr #teaparty ATTACKS sick man w supports #hcr SAD little ppl filled with hate!,0
Wary12,22250215,Righties are in MELTDOWN as their sad little tweets demonstrate! How sad these little ppl R!  #obama #p2 #hcr #healthcare #hc10,0
jodotcom,16256826,"RT @OTOOLEFAN: Teabaggers have so much ''outrage'' about this #hcr bill, but none about a system that excludes 40 MILLION Americans!",0
GoonrGrrl,25297764,"Losers. RT @RayBeckerman: Tea Party protesters spit on lawmaker, call others `faggot' and the n-word. http://bit.ly/9Io9UC #tcot #p2 #hcr",0
IngrahamAngle,50769180,"Lie of the day award goes to Nancy Pelosi, who wouldn't know an affirmation of life if it was injected into her face #tcot #hcr",0
WhineNot,17838484,Pelosi says she loves numbers.  How does she love her approval rating 3% or congress approval rating 17%?  Shes such a hypocrite. #tcot #hcr,0
Herfarm,22406588,RT @BrentTeichman: This is no longer about Democrats vs. Republicans - this is now Democrats vs. the American people. #tcot #sgp #hcr,0
Carydc,5950272,RT @JoeKenHa: Republicans once stood up to Democrats and ended slavery and opted for freedom. Will they do it again? #tcot #hcr,0
GOPLeader,7713202,Key House Democrat: `There Ain't No Rules Here...We Make 'Em Up As We Go Along' http://bit.ly/9E6UI2 #hcr,0
JoeKenHa,40615400,Give a socialist an inch and they'll take the whole freaking country. #tcot #ocra #teaparty #iamthemob #sgp #tlot #hhrs #ucot #hcr,0
JoeKenHa,40615400,Thankfully the Democrat Party isn't too big to fail. #tcot #hcr,0
MrBlog1,71160752,This is no longer about Democrats vs. Republicans - this is now Democrats vs. the American people. #tcot #sgp #hcr #Teaparty,0
dnoxon,38685681,She should be arrested for extortion. RT @lilleth71 Caddell on Fox saying that Pelosi is making Unprecedented threats to get #hcr passed.,0
ClintonTower,91689463,So... raising the deficit by trillions on tax cuts for the rich = fiscal conservatism. Slashing deficit thru #hcr doesn't,0
QueenRetweeta,113795039,"GOP doesn't want health care, they want wealth care #hcr",0
slackadjuster,16082787,Because to sit on or asses and do NOTHING #HCR  IS what you kooks did for 10  years Your just mad cause ur DADDY BUSH FUCKED U @mikearbkcmo,0
Hargoosh,18772533,RT @JoeKenHa: Republicans once stood up to Democrats and ended slavery and opted for freedom. Will they do it again? #tcot #hcr,1
StanZaske,21928737,@Marnus3: Republicans live in constant terror that government might be used to limit their profiteering. #p2 #hcr #ACORN,0
KayDubzHU,27408423,on behalf of sick people & people w/ pre existing conditions: FUCK YOU GOP! #HCR,0
stevekimura,34761747,RT @ArrghPaine: The GOP is in for a rude awakening in Nov. The mid terms are far from certain in the wake of their behavior. #p2 #hcr,0
ArrghPaine,56572080,Hello GOP you are the minority due to elections! Got it? The American people chose the Democrats! #p2 #hcr #OFA,0
RedDogReport,108437634,Have you called Congress today? (202) 224-3121  #hcr #tcot #teaparty #killthebill,0
MIGOP,17235172,Idaho passes law against Obamacare http://bit.ly/d4HgBu #tcot #hcr,0
leora1987,57416809,"@PomPrincessMomJ Obama has rolled his sleeves up,  is on a mission to succeed and #HCR should be legislated soon by the will of GOD.",1
ucbook,107191757,"@FoxNewsMom - Im screwed. Im straight, married, & I work hard. Im going to get taxed, taxed, then taxed on the taxes. #hcr #tcot #teaparty",0
NorsU,14250819,"Death Panel, Eugenics (Emanuel), elderly screwed #hcr rationed care, govt nanny care  Mgmt #epicfail #tcot  #pitchforks",0
Senate_GOPs,14344823,New Health Bill: Even More Tax Increases http://bit.ly/brjpit #tcot #hcr,0
jeperkin,18094559,"The United States was founded on ''life, liberty, and the pursuit of happiness.'' Without #hcr, this idea is not fulfilled. Please pass #hcr.",1
lilleth71,75139010,***CALL Ellsworth (IN) Looks like is heading twd a NO vote. Lets encourage him. 202) 225-4636 (812) 465-6484 http://bit.ly/cTxZox #tcot #hcr,0
oldhardhead,82584820,"We can do better than Obamacare #HCR. What's the hurry, a $500 billion tax increase? Pls Vote NO @repnormdicks @usrepmikedoyle",0
LeaderHoyer,22012091,"Momentum is growing for #hcr- more Members said they'll vote yes today, and more polls show public support on the rise http://go.usa.gov/lhT",1
politicsforce,117793813,"@atomiota Gallup only reflects opinion - not facts.  Actually, under #Obamacare, the middle class and poor BOTH get shafted. #hcr #hc #tcot",0
jserb,15146870,"Here's a thought, hold a General election on #hcr. Let America go to the polls and decide. #tweetcongrss #killthebill #tcot",0
exposeliberals,21707592,"120,000-700,000 jobs will be lost by 2019 if #hcr passes! http://is.gd/aMLV5 #tcot #tlot #sgp #hhrs #ocra",0
RightKlik,18925783,Democrat Gov tells members of Congress that he can't afford ObamaCare: http://is.gd/aOEUB #tcot #hcr #p2,0
RyanNewYork,14270329,"My mom wrote a nice letter to the editor of her local paper in Salisbury, MD on the need for #HCR. http://tinyurl.com/ybucbcu #P2",1
christinakb,15950463,"Thnx every1 for all ur calling. Pls,CALL THEM AGAIN. Call them tmrw,call them Sun&Mon, too. If #HCR ''passes'' we SHUT DOWN DC #th2dc #tcot",0
burnman,17091600,To vote in favor of Obamacare is to vote against Liberty. We will not forget. We will make sure you don't either. #patriots #hcr #tcot #tlot,0
lilleth71,75139010,***CALL Lincoln Davis (TN) He is wavering. Likely NO moved to Undecided. Lets get him back! 202.225.6831 931.879.2361 #tcot #hcr #killbill,0
LuckyGaucho,49290054,HEALTHCARE & JUSTICE FOR ALL #HCR,1
Brandon_Greife,76109674,Doctors Respond: Senate Bill is the Wrong Prescription http://ow.ly/1oE3B #hcr #tcot #crnc,0
OFA_Illinois,32708979,"Passing #HCR means an additional 57,500 Illinoisans would have coverage. Call Rep. Rush now: http://bit.ly/d7WzN9",1
DCGopGirl,21795901,Just talked to my dad about #hcr... His only rersponse ''well that's depressing.'' The world better show up tmrw in DC to fight this!! #tcot,0
theravenquoth,104949482,I think it is about time that the government starts listening to THE PEOPLE. We DON'T want this bill to pass or deem and pass. #hcr,0
PatriotAirborne,57005769,"America, make no mistake. #Socialism is trying 2 get onboard. #HCR is just a 1st step in that direction!  #tcot #tlot #teaparty",0
GuitarHero1965,63489388,Page 85 Line 7 HC Bill: Specifications of Benefit Levels for Plans. (AARP members - your health care WILL be rationed!) \n#STOPtheBILL #HCR,0
BarackObama,813286,"RT @tomperriello: for me, #hcr comes down to saving $ for families & small biz & keeping our hospitals open. This bill will. http://j.mp/l-h",1
exposeliberals,21707592,RT @gthoffman: RT @theGOPalliance: Retweet if you are against Obama's Health Care Reform!  #hcr #tcot #killthebill,0
FFChaplainRob,40336789,"You now have the right to heathcare, under HCR it can be denied, doctors get penalized for giving unauthorized care, its in the bill. #hcr",0
hipEchik,22643800,Levin Surge :  Call these KEY Congress/people : http://tinyurl.com/yc68gt3 #tcot #hcr Tell them NO to tyranny.. @MarkLevinShow,0
tweetmarx,84246265,"Why is everyone excited over this supposed #hcr bill? This is a capitalist insurer's wet dream, we've handed them an oligopoly! #Marx #tcot",0
Patrioticus,18947140,A tsunami of #AmPats is breaking on the steps of the Capitol. Let the tyrants beware. #killthebill #hcr,0
GOPLeader,7713202,"(VIDEO): Leader Boehner Delivers GOP Address: `Republicans can't beat this bill, but the American people can' http://ow.ly/1oOJE #hcr",0
rainbird352,40956297,This is no longer Dem v. Republican. Now it is free men verse tyranny.  #tcot #patriot #teaparty #p2 #hcr,0
UKnowIamRight,22416413,Pg 58 HC Bill: Govt will have real-time access 2 individuals' finances & a 'Nat ID Health card' is issued! #hcr #tcor #sgp #tcot #killbill,0
askmanny,5986922,Another reason we need #HCR now. RT @GordBarnes 15 Executives Who Get Paid Millions To Deny You Health Care Coverage http://bit.ly/9bEysB,0
Synders777,26472440,RT @kimcliftrn: Retweet if u wish you could be at the Code Red rally in DC right now! @BarackObama#tcot #hcr #killthebill,0
Pudingtane,45450902,RT @kimcliftrn: Retweet if u wish you could be at the Code Red rally in DC right now! @BarackObama#tcot #hcr #killthebill (via @1776again),0
genjunky,27618505,"DON''T LET OBAMA AND PELOSI FOOL YOU, THEY DON'T HAVE THE VOTES!  #teaparty #912 #killthebill #tcot #sgp #icon #hcr",0
stunetii,21329783,Rep Nye (@GlennNye): #PassIt Already! #hcr #p2,1
gopsurfer,116270630,Jon Voight: We must save America as we knew it. Now go to work! #killthebill #hcr #tcot http://myloc.me/52sSr,0
realpatricklang,19927408,Maybe you healthy and happy with your healthcare plan and that's ok. But don't stand in the way of the people who are sick and in need #HCR,1
NurseBannon,32652500,RT @cooperrepublic You know its a bad bill when you have to payoff your own party  #tcot #tweetcongress #killthebill #HCR #handsoff,0
mikepfs,14720411,RT They just reported at the. #codered rally the Dems don't have enough votes! #killthebill #tcot #hcr /via @CrabbyCon #teaparty,0
midlifechick,26918145,You know its a bad bill when you have to payoff your own party  #tcot #tweetcongress #killthebill #HCR #handsoff,0
mnbodden,28830479,RT @PatrickMcHenry: http://ow.ly/i/N45 VIEW from Speaker's Lobby of the incredible crowd rallying against this #HCR bill #killthebill,0
JWSuggs,23477963,The #hcr bill will be the social security of the 21st century. Insanely popular in 15 years.,1
GOPLeader,7713202,Spkr Pelosi reportedly abandoning Slaughter Solution. If Americans can stop ``scheme & deem'' we can stop big gov't #hcr bill too,0
USPassenger,33971124,RT @RepKevinBrady: Retweet this if you are against a government takeover of health care #hcr #tcot #gop #txgop #handsoff #codered,0
_HughBris,40070512,"We call, write, e-mail & visit their offices, but our Reps still vote agnst our wishes. That is the way of dictators. #killthebill #hcr",0
GreatDebateUSA,98711526,"If you really believe that a new 1Trillion Dollar gov. program saves money, you are smoking crack! #killthebill #gop #hcr #tcot #teaparty",0
RepHankJohnson,24745957,@StrandedWind This is a historic moment.  I'm confident we have the votes.  Leadership is confident.  @BarackObama is confident. #hcr,1
Herfarm,22406588,"RT @Newfederalists: Obama to Dems - Betray your countrymen, disobey the Constitution of the U S of A. Pass #HCR  #tcot #tlot @housedemocrats",0
evanslynne,34976869,"WHY do Dems keep repeating LIKE PARROTS:''Republicans want status quo on #hcr'', as if THIS BILL is R ONLY ALTERNATIVE?! WTH?! #killthebill",0
stevekimura,34761747,RT @RepHankJohnson:  Spread the word: Reform is right for America. Cover the uninsured. Ban abuses. Reduce the deficit. A no-brainer. #hcr,1
tx_tartan,53852063,RT @RepKevinBrady: Retweet this if you are against a government takeover of health care #hcr #tcot #gop #txgop #handsoff #codered,0
Obamapocalypse,26303188,"RT @IndyPiggy: If #hcr passes tomorrow, I'm closing my bank account Monday. Fuck Obama, this Congress, and the IRS! me too",0
LarryGeary,37642098,This bill runs straight down the center of American political thought.'' [Only if the range is from fascist to totalitarian.] #hcr #tcot,0
slackadjuster,16082787,RT @timmytink: I hope Teddy's ghost is haunting #hcr obstructionists. #p2,0
virgiltexas,15970820,"HEALTH CARE STRIKE If Socialist #hcr passes, all patriots REFUSE MEDICAL CARE. Time to take a stand #tcot #ocra #killthebill #hhrs #tlot #p2",0
JeffreyYoung_HC,80111587,"The American Hospital Association has endorsed the #hcr bill, joining the Federation of American Hospitals.",1
StarSpangledGrl,47451185,Look at how many states are resisting this pathetic #HCR bill. Congress & Obamaniacs need to GET A CLUE!,0
DavidCornDC,15220768,O: ''Don't do it for me.'' Or for Pelosi or Reid. Do it for the people out there who are struggling. (Reads letters frm people w #hcr probs),1
FordOConnell,123899931,"Thanks to Kansas loss, there are more holes in my #NCAA bracket than in the health care bill #TCOT #NCAA #GOP #KILLTHEBILL #HCR #TEAPARTY",0
cynthiaboaz,21735063,"I enjoy paying taxes, it's how I buy civilization for my family.'' - Oliver Wendall Holmes #hcr #p2 #tcot #gop",1
oleonard,15812869,Family Research Council automated phone poll wasn't interested in my opinion after I said I was in favor of Obama's health reform plan. #hcr,0
1Sheyanne,81987984,"Congress ''we the people'' are your boss, not your political party, unions, lobbyists, or the president. Vote no on #hcr #tcot, #tweetcongress",0
jeangfl,9038292,#ImTheKindOfPerson who thinks health care is a basic human right. Vote yes on #hcr'',1
StewSays,40553282,"Letter from Catholic Bishops on #HCR: With deep regret, but clear in our moral judgment...continue to urge House mbrs to oppose the Sen bill",0
amyhearn,14243257,"Dear President @BarackObama, I do NOT support this HC Bill. #tcot #hcr #killbill #sgp #politics",0
DTCahill,22037129,BREAKING: CNN: Obama brought in BillClinton to help w #HCR push. DO NOT have the votes! Plz RT! KEEP CALLING! #teaparty #handsoff #ocra #sgp,0
DavidStrom,17903266,"Obama promised a new era of bipartisanship. Sure enough, there is bipartisam opposition to #HCR #killthebill",0
MrBlog1,71160752,Massachusetts treasurer: ObamaCare will ''threaten to wipe out American economy w/in 4 years'' http://is.gd/aKWpY #HCR,0
FreeCapCon,97684848,I do NOT believe Obama has read the 2711 pages of the Senate #HCR bill and neither have any of the people voting on it tomorrow!,0
dbass777,31605590,Retweet if U think #healthcare bill is unconstitutional. #hcr #housedemocrats #tweetcongress #iamthemob #teaparty #tlot #tcot #obamacare #p2,0
VisedMonk,78411195,"If this #hcr reform bill passes, what will Canadians do for health care? #tcot",0
smashedthehomie,14416124,"i'm not necessarily against #hcr, but i feel ignored as a late-twenties, single,childless woman above the poverty line & well under wealthy.",0
atlas100,16354078,"RT @GaltsGirl: This #hcr bill is unpopular, unconstitutional, and unsustainable. VOTE NO!! #tweetcongress #tcot #killthebill #teaparty #tlot",0
Bama4freedom,30229316,"RT @TonyHaul: In the end, the only winners in this #hcr battle are the IRS. #tcot # p2 #ocra Gov & UNIONS  #KILLTHEBILL #Obamacare",0
WSE123,65930807,America's bottom line to be just like California's after this #hcr passes.  Who will bail us out? China? I don't think so. #tcot,0
DrewTZ,19727088,Freedom dies a little bit today'' (if bill is passed)  Rep Blackburn from TN  #HCR,0
NateSnyder,49386346,"To all my friends on the hill: make it happen, hold no prisoners, whatever it takes, & may the wind be at your backs. LET' S DO THIS! #HCR",1
AndyWendt,11102352,"God save the Republic, for the Congress of a once free people are about to abandon us. #tcot #hcr",0
JoeTheMailman,21598656,"LIBERALS'' R NOT Americans!Dont any of U get it?They want 2 be lik the Europeans.They want 2 change America in2 Europe,Hello?? #hcr #sgp",0
reynolds_chris,23455920,Say a prayer today for our great country. Our president and other liberals obviously see a different America than our founding fathers #hcr,0
GOPLeader,7713202,Economists Agree: Government Takeover Of Health Care Is A Massive Job Killer http://ow.ly/1nSzS #hcr,0
hospiceRN1,23187642,"RT @TejasKat: Glenn Beck says the authors of the #hcr bills are: TIDES, Center for American Progress & SEIU. :: This is the most CORRUPT",0
Marnus3,24405200,Republicans are concerned that if everyone stays healthy there will be more people to vote against them. #p2 #hcr #ACORN,1
michellemalkin,15976697,Update: Slaughter Solution resolution vote DELAYED by House Dems. Scrambling for votes to defeat. #twistthosearms #hcr,0
Herfarm,22406588,"ITS NOT #HCR -->PAY NOW, NO BENEFITS UNTIL 2014!! WAKE UP!!!!!! ITS ANOTHER PONZI #tcot #tweetcongress #p2 #WERENOTSTUPID",0
GOPLeader,7713202,Scott Gottlieb: Dems' middle-class squeeze: President is wrong to claim #hcr only hurts rich http://ow.ly/1nMyn,0
coutpost,18461227,Contact Congress and say NO on ObamaCare today! (please Retweet) http://short.to/1lwu7 #hcr,0
gabrielmalor,24212955,STUPID: Anti-#HCR group runs cancer ad against Stupak's Dozen Dahlkemper (who was gonna vote no). Her parents died of cancer.,0
johnboehner,5357812,House Dems vote en masse to let Pelosi use ''Slaughter Solution'' to pass Senate #hcr bill w/o vote. #gopcodered,0
usvoteout,56167383,#demonpass RT @GOPLeader House Democrats just voted to authorize Speaker Pelosi's use of Slaughter Solution to pass #hcr w/o vote #tcot,0
